Date,EWA,EWZ,EWC,FXI,EWQ,EWG,EWH,EWI,EWJ,EWY,EWN,EWS,EZA,EWP,EWD,EWL,EWT,EWU,IVV
2005-01-03,16.65999984741211,22.360000610351562,17.200000762939453,18.516666412353516,24.1200008392334,18.639999389648438,12.15999984741211,51.279998779296875,43.68000030517578,29.200000762939453,18.549999237060547,14.34000015258789,40.275001525878906,35.45000076293945,21.25,17.270000457763672,24.299999237060547,36.2400016784668,121.9000015258789
2005-01-04,16.59000015258789,21.709999084472656,16.93000030517578,18.280000686645508,23.75,18.479999542236328,11.960000038146973,50.70000076293945,43.20000076293945,28.850000381469727,18.399999618530273,14.199999809265137,39.349998474121094,35.119998931884766,21.200000762939453,17.09000015258789,23.700000762939453,35.79999923706055,120.66999816894531
2005-01-05,16.31999969482422,21.0,16.59000015258789,17.66666603088379,23.440000534057617,18.239999771118164,11.619999885559082,50.400001525878906,42.63999938964844,28.649999618530273,18.25,14.220000267028809,37.92499923706055,34.47999954223633,20.700000762939453,16.799999237060547,23.299999237060547,35.5,119.37999725341797
2005-01-06,16.299999237060547,20.610000610351562,16.420000076293945,17.5,23.5,18.25,11.619999885559082,50.099998474121094,42.63999938964844,28.049999237060547,18.149999618530273,14.4399995803833,36.744998931884766,34.439998626708984,20.65999984741211,16.760000228881836,23.200000762939453,35.380001068115234,119.26000213623047
2005-01-07,16.469999313354492,20.81999969482422,16.520000457763672,17.476667404174805,23.6299991607666,18.329999923706055,11.550000190734863,50.18000030517578,42.7599983215332,28.010000228881836,18.299999237060547,14.399999618530273,36.75,34.45000076293945,20.68000030517578,16.68000030517578,23.15999984741211,35.7400016784668,119.33999633789062
2005-01-10,16.459999084472656,20.799999237060547,16.5,17.523332595825195,23.399999618530273,18.18000030517578,11.569999694824219,50.099998474121094,42.79999923706055,28.100000381469727,18.06999969482422,14.460000038146973,37.6150016784668,33.95000076293945,20.68000030517578,16.59000015258789,23.100000381469727,35.5,119.5999984741211
2005-01-11,16.43000030517578,20.549999237060547,16.59000015258789,17.39666748046875,23.270000457763672,18.06999969482422,11.470000267028809,49.599998474121094,43.119998931884766,28.639999389648438,18.010000228881836,14.539999961853027,37.20000076293945,33.93000030517578,20.68000030517578,16.59000015258789,23.0,35.20000076293945,118.86000061035156
2005-01-12,16.639999389648438,20.700000762939453,16.75,17.549999237060547,23.360000610351562,17.979999542236328,11.539999961853027,49.97999954223633,43.36000061035156,28.670000076293945,18.1200008392334,14.5,37.415000915527344,34.20000076293945,20.450000762939453,16.649999618530273,23.0,35.119998931884766,118.98999786376953
2005-01-13,16.56999969482422,20.940000534057617,16.760000228881836,17.633333206176758,23.309999465942383,17.959999084472656,11.529999732971191,50.34000015258789,43.119998931884766,28.989999771118164,18.170000076293945,14.539999961853027,37.07500076293945,34.279998779296875,20.260000228881836,16.649999618530273,22.81999969482422,34.97999954223633,118.88999938964844
2005-01-14,16.5,21.18000030517578,16.639999389648438,17.41666603088379,23.290000915527344,17.790000915527344,11.529999732971191,50.15999984741211,44.0,29.850000381469727,17.969999313354492,14.520000457763672,37.04999923706055,33.9900016784668,20.270000457763672,16.639999389648438,23.0,34.939998626708984,118.66999816894531
